t [s],x [m],y [m],z [m],roll [deg],pitch [deg],yaw [deg]
273.5999999999937,143.1859922509778,34.67416426993617,535.422588457434,-0.13272190091814606,-4.786769582932677,36.94479063739154
273.69999999999374,143.24975891670454,34.71998693481453,535.436642499736,-0.13272814078851047,-4.786587617552766,36.96925433290415
273.79999999999376,143.31350838630422,34.76583851317197,535.4506964854381,-0.13273437019624706,-4.786405919170878,36.9937189226513
273.8999999999938,143.37724064212765,34.81171899691609,535.4647504145728,-0.132740589158161,-4.786224487448387,37.01818440517094
273.9999999999938,143.44095566653723,34.85762837794546,535.4788042871728,-0.13274679769103312,-4.786043322046984,37.04265077900334
274.0999999999938,143.50465344190695,34.90356664814966,535.4928581032706,-0.13275299581162003,-4.785862422628677,37.06711804269099
274.19999999999385,143.56833395062233,34.94953379940929,535.5069118628992,-0.1327591835366542,-4.785681788855788,37.091586194778685
274.2999999999939,143.63199717508053,34.99552982359593,535.5209655660915,-0.1327653608828438,-4.785501420390958,37.116055233813476
274.3999999999939,143.69564309769027,35.04155471257222,535.5350192128806,-0.132771527866873,-4.785321316897139,37.140525158344694
274.4999999999939,143.75927170087178,35.087608458191816,535.5490728032995,-0.13277768450540167,-4.785141478037604,37.16499596692392
274.59999999999394,143.82288296705687,35.13369105229945,535.5631263373817,-0.1327838308150657,-4.784961903475937,37.189467658105
274.69999999999396,143.88647687868888,35.17980248673088,535.5771798151603,-0.13278996681247685,-4.784782592876037,37.213940230444045
274.799999999994,143.95005341822272,35.22594275331295,535.5912332366692,-0.13279609251422278,-4.784603545902122,37.238413682499406
274.899999999994,144.01361256812484,35.272111843863605,535.6052866019414,-0.13280220793686723,-4.784424762218721,37.26288801283169
274.99999999999403,144.07715431087317,35.31830975019185,535.6193399110111,-0.13280831309694976,-4.784246241490677,37.28736322000375
275.09999999999405,144.14067862895715,35.36453646409781,535.633393163912,-0.13281440801098612,-4.784067983383151,37.31183930258069
275.1999999999941,144.20418550487776,35.41079197737271,535.6474463606779,-0.132820492695468,-4.783889987561615,37.33631625912984
275.2999999999941,144.2676749211475,35.45707628179892,535.6614995013429,-0.13282656716686317,-4.783712253691856,37.36079408822079
275.3999999999941,144.33114686029035,35.503389369149915,535.6755525859411,-0.1328326314416155,-4.783534781439977,37.38527278842534
275.49999999999415,144.39460130484179,35.549731231190336,535.6896056145067,-0.13283868553614495,-4.7833575704723925,37.40975235831755
275.59999999999417,144.45803823734877,35.59610185967597,535.7036585870741,-0.13284472946684764,-4.783180620455829,37.43423279647366
275.6999999999942,144.5214576403697,35.642501246353774,535.7177115036776,-0.13285076325009582,-4.78300393105733,37.45871410147218
275.7999999999942,144.5848594964745,35.688929382961874,535.7317643643519,-0.13285678690223798,-4.782827501944251,37.48319627189383
275.89999999999424,144.64824378824457,35.735386261229586,535.7458171691316,-0.1328628004395988,-4.782651332784259,37.50767930632154
275.99999999999426,144.7116104982727,35.781871872877424,535.7598699180512,-0.1328688038784792,-4.7824754232453355,37.53216320334045
276.0999999999943,144.77495960916315,35.82838620961711,535.7739226111458,-0.13287479723515633,-4.782299772995775,37.55664796153793
276.1999999999943,144.8382911035317,35.87492926315158,535.7879752484505,-0.13288078052588367,-4.782124381704184,37.58113357950354
276.2999999999943,144.90160496400543,35.92150102517499,535.8020278299999,-0.13288675376689094,-4.781949249039482,37.605620055829064
276.39999999999435,144.96490117322298,35.968101487372756,535.8160803558295,-0.1328927169743843,-4.7817743746709,37.630107389108474
276.4999999999944,145.02817971383436,36.01473064142153,535.8301328259744,-0.13289867016454618,-4.78159975826798,37.65459557793794
276.5999999999944,145.09144056850099,36.061388478989215,535.8441852404699,-0.13290461335353543,-4.781425399500579,37.679084620915845
